,,Name,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
62,,bilu2318,60926254832,"2023-10-22 08:15:19",0,"pak Ganjar akan mempermudah akses pendidikan",18396230959059512,https://www.instagram.com/bilu2318/,https://www.instagram.com/p/Cyhkzsayg5q/c/18396230959059512
63,,nikopradn,62408588589,"2023-10-22 09:32:45",0,"Sehat sehat pak",18289905679179768,https://www.instagram.com/nikopradn/,https://www.instagram.com/p/Cyhkzsayg5q/c/18289905679179768
64,,budhi.melanie,8205874119,"2023-10-22 10:17:56",0,"GAMA pilihanku",18241120585232563,https://www.instagram.com/budhi.melanie/,https://www.instagram.com/p/Cyhkzsayg5q/c/18241120585232563
65,,budhi.melanie,8205874119,"2023-10-22 10:18:27",0,"Yg bukan GAMA jgn ikut2 an comment....minggir",18090669703373235,https://www.instagram.com/budhi.melanie/,https://www.instagram.com/p/Cyhkzsayg5q/c/18090669703373235
66,,ayu_asmaranti.id,4576090648,"2023-10-22 10:29:11",0,"Siapa yang berproses dia pemenangnya❤️ #NKRI Harga mati",18031627936626689,https://www.instagram.com/ayu_asmaranti.id/,https://www.instagram.com/p/Cyhkzsayg5q/c/18031627936626689
67,,dikiprrs,53819927144,"2023-10-22 14:15:42",0,"semangatt pakk",18009151264991834,https://www.instagram.com/dikiprrs/,https://www.instagram.com/p/Cyhkzsayg5q/c/18009151264991834
68,,_ardiansyahput,62428065522,"2023-10-22 22:03:20",0,"Nyeni sekali Pak Ganjar😍",17989712294182978,https://www.instagram.com/_ardiansyahput/,https://www.instagram.com/p/Cyhkzsayg5q/c/17989712294182978
69,,galagapp,61920177361,"2023-10-23 05:02:54",0,"Luar biasa, semangat terus pak Ganjar 💪👍",17971437512626888,https://www.instagram.com/galagapp/,https://www.instagram.com/p/Cyhkzsayg5q/c/17971437512626888
70,,wiwitwidiasih_71,13344784614,"2023-10-23 06:23:03",0,"Mantab 👍",17968632272627625,https://www.instagram.com/wiwitwidiasih_71/,https://www.instagram.com/p/Cyhkzsayg5q/c/17968632272627625
71,,rama_gusti318,61387220738,"2023-10-23 07:33:33",0,"Semangat dan sehat-sehat ya Pak Ganjar 😊",18007165466012561,https://www.instagram.com/rama_gusti318/,https://www.instagram.com/p/Cyhkzsayg5q/c/18007165466012561
72,,tifalailiutami,62716400428,"2023-10-23 08:52:05",0,"Sy like Pak Ganjar. Dan sy berdoa Pak Anies Baswedan yang akan memimpin negeri ini. Amin 2024❤️",17969930165630309,https://www.instagram.com/tifalailiutami/,https://www.instagram.com/p/Cyhkzsayg5q/c/17969930165630309
73,,ecko5663,50180193960,"2023-10-23 10:45:15",0,"Ganjar mahfud yes",17885972939946777,https://www.instagram.com/ecko5663/,https://www.instagram.com/p/Cyhkzsayg5q/c/17885972939946777
74,,re.suhertant,24769188065,"2023-10-23 10:59:40",0,"Yang jelas pasangan Gan Mud .  sesuai prosedur hukum  tidak merekayasa  hukum untuk meloloskan si . . .  Yang karbitan  minim pengalaman.",18111407341327953,https://www.instagram.com/re.suhertant/,https://www.instagram.com/p/Cyhkzsayg5q/c/18111407341327953
75,,okkyherlis,2700465558,"2023-10-23 12:13:49",0,"Adem banget liat kumpulan orang2 tulus, keliatan dari wajahnya. @ganjar_pranowo RI1❤️",17927121272788804,https://www.instagram.com/okkyherlis/,https://www.instagram.com/p/Cyhkzsayg5q/c/17927121272788804
76,,okkyherlis,2700465558,"2023-10-23 12:15:01",0,"@rizkyadam_1 mantap bro setuju, tambahin juga sebagai satu2nya manusia yg bisa menyamai nabi musa dalam hal mengatur air supaya parkir 😂",18016959442861855,https://www.instagram.com/okkyherlis/,https://www.instagram.com/p/Cyhkzsayg5q/c/18016959442861855
77,,esti.na_,6991890092,"2023-10-23 12:26:16",0,"Tetep putih mboten ngalih 😍",18394325059033883,https://www.instagram.com/esti.na_/,https://www.instagram.com/p/Cyhkzsayg5q/c/18394325059033883
78,,wulanmayang__,61724261786,"2023-10-23 12:47:20",0,"Semangat terus Pak Ganjar dan tetap optimis",17965314239637541,https://www.instagram.com/wulanmayang__/,https://www.instagram.com/p/Cyhkzsayg5q/c/17965314239637541
79,,tiyass672,60936047734,"2023-10-23 13:56:56",0,"calon pemimpin bangsa 😍",17974243034613892,https://www.instagram.com/tiyass672/,https://www.instagram.com/p/Cyhkzsayg5q/c/17974243034613892
80,,sasmito_hery,7363270812,"2023-10-23 18:10:42",0,"@aruelgete AMIN AMIN AMIN  ya",17903849825794133,https://www.instagram.com/sasmito_hery/,https://www.instagram.com/p/Cyhkzsayg5q/c/17903849825794133
81,,sasmito_hery,7363270812,"2023-10-23 18:12:21",0,"Pilih pemimpin yang fresh aja , AMIN RI 1 2024 AMIN AMIN AMIN ya rabil Alamin",18199620478287403,https://www.instagram.com/sasmito_hery/,https://www.instagram.com/p/Cyhkzsayg5q/c/18199620478287403
82,,aidilfirmansyah84,55784560193,"2023-10-24 01:42:33",0,"Makin terlihat,makin yakin, All trus apk ganjar❤️🔥",18093954448370131,https://www.instagram.com/aidilfirmansyah84/,https://www.instagram.com/p/Cyhkzsayg5q/c/18093954448370131
83,,niclazz14_,62279934024,"2023-10-24 02:09:50",0,"pak ganjar kunanti❤️",18106869673341644,https://www.instagram.com/niclazz14_/,https://www.instagram.com/p/Cyhkzsayg5q/c/18106869673341644
84,,mrtn14_,46519824267,"2023-10-24 02:10:57",0,"bersama pak ganjar indonesia maju❤️",18018241282874140,https://www.instagram.com/mrtn14_/,https://www.instagram.com/p/Cyhkzsayg5q/c/18018241282874140
85,,aalita123,5604880456,"2023-10-24 02:21:44",0,❤️❤️❤️,17849697543055509,https://www.instagram.com/aalita123/,https://www.instagram.com/p/Cyhkzsayg5q/c/17849697543055509
86,,rimll_,4289530461,"2023-10-24 03:33:34",0,"Smakin yakin ke pa ganjar🔥",18052848832494943,https://www.instagram.com/rimll_/,https://www.instagram.com/p/Cyhkzsayg5q/c/18052848832494943
87,,arsyw_idianto,54686060118,"2023-10-24 03:33:49",0,"Smakin yakin ke pa ganjar🔥",18002402675173305,https://www.instagram.com/arsyw_idianto/,https://www.instagram.com/p/Cyhkzsayg5q/c/18002402675173305
88,,kajeri4,22192895147,"2023-10-24 12:57:07",0,"Mantap pak Ganjar  sehat terus Amin amin yra",17987822573202148,https://www.instagram.com/kajeri4/,https://www.instagram.com/p/Cyhkzsayg5q/c/17987822573202148
89,,diahmift.ltfh,5617407020,"2023-10-24 14:21:39",0,"Bismillah gaspoll terus pak Ganjar 🔥",18013064572790286,https://www.instagram.com/diahmift.ltfh/,https://www.instagram.com/p/Cyhkzsayg5q/c/18013064572790286
90,,moekhlish27,1972912166,"2023-10-24 14:23:34",0,"Bismillah pak ganjar... Aku neng mburimu caket",17928256346783438,https://www.instagram.com/moekhlish27/,https://www.instagram.com/p/Cyhkzsayg5q/c/17928256346783438
91,,zegajulita,47902984421,"2023-10-24 14:37:50",0,"Pa ganjar dan pa mahmud semoga terpilih jadi presiden sangat realistis untuk di pilih",18008399711055698,https://www.instagram.com/zegajulita/,https://www.instagram.com/p/Cyhkzsayg5q/c/18008399711055698
92,,ferdyanwilmar,58397439977,"2023-10-24 16:18:46",0,"Jambal pete mantap",18068654620434041,https://www.instagram.com/ferdyanwilmar/,https://www.instagram.com/p/Cyhkzsayg5q/c/18068654620434041
93,,komatsu.ary,50175332191,"2023-10-24 17:50:24",0,"Tansah sehat selalu geh pak  jgn lupa Ganjar pilianku",18008871458044823,https://www.instagram.com/komatsu.ary/,https://www.instagram.com/p/Cyhkzsayg5q/c/18008871458044823
94,,reyna.watii,50338716970,"2023-10-25 09:30:38",0,Adem❤️,18010598533986422,https://www.instagram.com/reyna.watii/,https://www.instagram.com/p/Cyhkzsayg5q/c/18010598533986422
95,,mohamed_manuel_,56807630237,"2023-10-26 19:14:04",0,Iya,18079863625397773,https://www.instagram.com/mohamed_manuel_/,https://www.instagram.com/p/Cyhkzsayg5q/c/18079863625397773
96,,dienz_69,62248509174,"2023-10-28 05:54:23",0,"Pernah ku dengar wisik dari jauh
Pilihlah yang berambut putih
Sebab dialah surganya rakyat Indonesia di February 2024 mendatang. Congrats buat bapak Ganjar. Salam kenal dari kota rindu malang raya.✍️🙏🤝",18020901682833144,https://www.instagram.com/dienz_69/,https://www.instagram.com/p/Cyhkzsayg5q/c/18020901682833144
97,,kesorangan4,62566523624,"2023-10-29 00:48:18",0,"Sashimi gurita sedap juga pak",18112939933334911,https://www.instagram.com/kesorangan4/,https://www.instagram.com/p/Cyhkzsayg5q/c/18112939933334911
98,,new_mobilio,6366492861,"2023-10-29 03:06:37",0,"Keren Pak ganjar, ketemu bapak ASU'.",17905704521851336,https://www.instagram.com/new_mobilio/,https://www.instagram.com/p/Cyhkzsayg5q/c/17905704521851336
99,,juansubastian_,4522713827,"2023-10-30 11:13:31",0,"Sehat sehat pa",18018745141850460,https://www.instagram.com/juansubastian_/,https://www.instagram.com/p/Cyhkzsayg5q/c/18018745141850460
100,,aprians.firdaus,250121340,"2023-10-30 13:29:03",0,"@dhonseth numpang ngakak mas",18007482170039371,https://www.instagram.com/aprians.firdaus/,https://www.instagram.com/p/Cyhkzsayg5q/c/18007482170039371
