index, comments
678,"Jangan pilih cawapresnya gibran, bukan karna gak suka. Tp msh belum pengalaman. Jangan blunder pak"
679,"pak setelah nunggu 2 periode ini saatnya bapak untuk naik, tapi kenapa wakilnya harus diaa diantara byk yg lbh kompeten 😢"
680,"pak saya pendukung bapak, kalo cawapresnya gibran saya mending golput pak, tolong dengar suara dr pendukung bapak🙏🏻🙏🏻🙏🏻"
681,Pak mohon cawapres nya jangan Gibran pak😢
682,2024 Prabowo-Erick Thohir Yes! Pasangan serasi dan saling melengkapi dengan rekam jejak teruji!
683,Sangat Blunder Pak @prabowo Memilih Anak Kemarin Untuk Jadi Wakil nya Dan Sangat Menguntungkan Buat Pak @aniesbaswedan
684,"PAKK TOLONG JANGAN GIBRAN CAWAPRESNYA, percaya pendukungmu pakk jangan gagal lagi please pak🥺😭🙏🏻"
685,coba kalau pak prabowo sama pak erick pasti aku all in
686,Sya pendukung jokowi 10 th .. mau alih dukungn ke bapak tapi lihat wapres nya gibran ah ga jadi deh 🙌
687,"Jangan gibran capresnya ya pak, lebih baik orang yang lebih paham di bidang tata negara pak, yaitu pak yusril🙌"
688,"Pak please pilihlah bpk erick tohir / bpk ridwan kamil yang udah jelas"" akan mengungguli pak ganjar dan pak mahfud"
689,Prabowo-yusril🔥
690,Pak Prabowo lebih baik memilih Pak Erick Thohir yang juga merepresentasikan kaum pemuda!
691,No Gibran 🔥
692,"Pak @prabowo dari kesekian calon wakilmu hanya mas @gibran_rakabuming yg tulus hati,,ibarat kertas putih tak ada niat buruk di dalam hati nya. jgn ragu mengambil ny jd cawapres,,jika TUHAN berkehendak ga ad yg mustahil🔥"
693,"PAK PLEASE JANGAN GIBRAN, SEENGGAKNYA ERICK TOHIR ATAU RIDWAN KAMIL JAUH LEBIH BAIK 😢"
694,"Pak prabowo tolong jangan gibran ,erick tohir/yusril lebih pas"
695,Jangan gibrannnn😢😢😢😢
696,"Apapun alasannya tolong wapres nya jangan Gibran pak,ngk nyambung pak! Kalo anda ingin negara kita maju tolong pilih wapres yg siap yg sudah terbukti kecakapannya"
697,Umumkanlah wapresnya Khofifah kalau mau menang❤️❤️❤️👍
698,"Pak @prabowo , plisss @yusrilihzamhd  benteng terkuat pak .. ayo pak"
699,Siapa pun yg pegang akun pak prabowo tolong kasih tau jgn gibran cawapres nya 😮
700,Golput kalau cawapres nya gibran 🔥🔥🔥🔥 @airlanggahartarto_official @anismatta_ @zul.hasan @yusrilihzamhd
701,@ridwankamil ridwal kamil aja cawapresnya😂
702,"Dari lembaga survei udah buktiin kalau elektabilitas pak erick lebih bagus pak, ayo bawa pak erick ke kpu"
703,Silakan pilih gibran kalau mau kalah lagi.
704,Semoga pak Prabowo gak salah pilih pendamping karena kalau bener pilih anak pak lurah bisa kehilangan banyak pendukung deh kayaknya!
705,Prabowo-yusril🙌
706,PRABOWO - RIDWAN KAMIL
707,"SERIUS PAK, JANGAN SAMA GIBRAN. ITU AKAN MENIMBULKAN EFEK & NARASI YANG GA BAGUS UNTUK KEDEPANNYA. MENDING SAMA ET SAJA 🙏🏼"
708,"SAYA PILIH BAPAK DI 2 PILPRES LALU, TAPI GA TAU KALI INI KALAU BAPAK JADI MAJU SAMA GIBRAN"
709,"hanya sekedar pendapat saya,, mungkin kalau prabowo menolak gibran jadi cawapres nya akan  berimbas dengan putusan MK max usia capres 70 tahun. tapi kalau prabowo menerima gibran sebagai cawapres nya mungkin akan aman"
710,Skip lah kalo cawapresnya Gibran. Semoga dengan AHY 👍👍👍
711,pak udah lah pilih yg pasti pasti aja kaya pak erick kan punya kinerja yg bagus
712,"All in buat pak prabowo, tapi klo wakilnya gibran gw langsung balik kanan."
713,Serius Gibran? Ada pak Erick loh @prabowo @erickthohir @gibran_rakabuming . Kalau gini ya terpaksa pindah ke Anis ini.🙂
714,"menurut data survey bapak PRABOWO cocok dengan bapak ET karena survey bapak ET yang tinggi, semoga bapak lebih bijak memilih pasangan cawapres"
715,Cawaperesnya pak prabow purn jenderal ya pak?😂😂
716,Pak Prabowo Subianto dan Pak Erick Thohir merupakan pasangan yg ideal. Semoga segera diumumkan!!!!
717,RD atau ET lebih jauh keren pak drpd si ngantuk dri Solo itu😂😂 sy yakin bapak kalah kalo pasangannya si G 😮
718,Pak RIDWAN KAMIL aja pak cawapresnya. Atau bahkan dibanding pak Erick Thohir saya lebih menyarankan pak Yusril. Semoga saran saya dipertimbangkan.
719,pak prabowo lihat apanya sih dari gibran? ada pak erick loh yg pengalaman memimpinnya lebih oke
720,Pak Prabowo gak boleh salah pilih Cawapres kalau mau menang! Tp kalau memaksakan sama Gibs mah bisa jadi kandas!
721,RK pa
722,Pemimpin yg benar itu punya pengalaman lebih lama bukan cuma anak kemarin sore jadi walikota pak
723,Ajak bu vero gabung timses utk menghadang arogansi ahok
724,"Dari awal capres saya pilih terus, tapi kali ini no, krn pasangnnya minim pengalaman"
725,"Pak aq padamu loh, klo wakilnya gibran maaf Pak pindah lain hati"
726,Pa jangan sama gibran pa bakal catoh suaranya 🙏
727,Pak Prabowo jgn smp salah pilih pendamping nanti kalah lagi loh di Pilpres 2024.
728,"Jangan sampai pendukung bapak pergi hanya gara gara bapak salah memilih capres, gibran itu ibaratnya buah buahan yg belum matang memang ada bau harum harum nya tp buah yang belum matang belun layak untuk di komsumsi dikarnakan rasanya yang kurang enak tapi beda jika bapa memilih buah yang matang maka kita tidak hanya akan merasakan aroma nya saja tp rasa enak nya pun bisa kita nikmati rasakan"
729,Bau2 hattrick kalah ampe halalin segala cara lewat mahkamah keluarga om wowo...rakyat sudah pintar ga bisa dibodohi lagi..eits tapi KPU bisa di setel sih  pak kalo pak lurah mau 😂😂😂
730,Emang boleh pake tumbal pak?
731,Pak bowo klo ga jadi presiden gue pindah negara 🙌
732,Prabowo - Ridwan Kamil 🔥
733,Pliss ya pak jgn ghibran
734,Maaf pak saya gak jadi pilih bapak kalo wakilnya gibran . .
735,"Pak Prabowo, kayaknya lebih baik dengan Pak Erick Thohir deh ketimbang sama Gibran yang baru 2 tahun jadi Walikota."
736,"gibran kan baru jadi walikota 2 tahun pak masih belum siap, kalau pak erick udah memimpin kementrian bumn udah 4 taun dan banyak lagi dia berperan untuk negara"
737,Gibran kartu kematian hukum pak
738,No
739,Tolong jangan sama gibran paa
740,Jangan salah pilih pendamping pak Prabowo. Saran saya sih Pak Erick Thohir lebih cocok dan punya rekam jejak jelas!
741,All in Prabowo
742,"Lucu kalau alasanya anak muda, anak muda juga tau mana yang pantes!"
743,"Hati - hati politik culas Red Bull Pak, @prabowo , jgn sampe terjebak permainan mereka...jgn sampe slh pilih Bacawapres yg disusupkan rival"
744,mundur Alon Alon
745,Pak Prabowo 2024 jadi presiden yah😎Aamiin😇
746,Kalo cawapres nya Gibran Mon maap saya mundur milih bapa🙏
747,"Padahal ada Ridwan K dan Erik T loh pak, Ridwak K kurang apalagi di jabar dan di indo, pak Erik T juga, kerjaan yang di kasih ke beliau kellihatan bnget hasilnya"
748,Gak jadi milih pak Prabowo kalo wakilnya Gibran
749,Yusril pak
750,Tolong prabowo yusril😢🙌
751,"Tolong dong pak, cawapres nya ganti ya Alloh."
752,AKU GK AKAN MILIH BAPAK . KALOK WAKIL NYA GIBRAN
753,PRABOWO - YUSRIL 🤲
754,"pak, sya mimpi bapak jd presiden"
755,"LW Gibran yg jd cawapres ,,,,maaf saya tidak milih bapak ...2x pmilihan saya coblos bapak tp skarang no...."
756,pak please jangan gibran yaa pakkk 😔
757,"gk milih bapak,klo wakil nya gibran"
758,"Kan banyak yg golput klo itu wakil nya, jangan itu dong pak"
759,"Yg terhormat bapak Prabowo Subianto.. saya militan pendukung bapak... Tolong di pertimbangkan lagi untuk memilih wakil bapak...lebih selektif pak jangan terpengaruh dengan usungan partai' lain yg memilih Gibran.. nanti bapak bisa terjebak bila memilih Gibran.. carilah wakil bapak sendiri yg menurut bapak lebih berpotensi dan berbobot masih banyak yg bapak kenal, karena kesempatan bapak tinggal sekali lagi untuk menjadi pemimpin yg di harapkan rakyat Indonesia.. semangat tetap jaga kesehatan pak Prabowo kita bisa menang tampa Gibran itu.. Indonesia menang Prabowo Presidennya insyaallah amin amin ya rabbal alamin 🙏 salam Indonesia Raya 💪"
760,"Percaya, optimis. Apapun itu yang terbaik, sudah saatnya Prabowo menang. All in Prabowo 🔥"
761,Tolong dengarkan suara kami yg berkomentar ini pak.walau hanya sedikit tapi kami mewakili rakyat Indonesia yang mendukung pak Prabowo Subianto..
762,"Mohon dengarkan saran dan masukan suara rakyat di komentar ini bapak,, dan bisa dipertimbangkan,,,jngn membuat kesalahan bapak yg akibatnya bapak akan kalah lagi,,,,"
763,saya ga rela.. ketika bapak berhalangan hadir keperetemuan antar bangsa lalu dii wakilii oleh mas2 itu.. rasanya wibawa bangsa ini lsng ga ada alias jeglek.. entah bisa atau engga itu dia conversation aktif.. hadehh mumet saya sebagai rakyat.. 😂
764,Knp ga sm pak ridwan
765,Ko bacapres ga ada yg spek up PALESTINA ya🇵🇸🇵🇸🇵🇸
766,Jangan G pak!!! 😢
767,Pak @prabowo saya pendukung bapak dr rh 2014. Saya tidak meragukan kenegarawan bapak. Tapi saya mohon pak jangan berpasangan sama mas gibran karena utk mengurangi konflik politik. Kalau saran saya mending dengan pak @erickthohir yg lebih pengalaman dan berkompeten. 🙏🏼
768,"Biarkan yang sudah pakai baju merah memperindah rumahnya sendiri, jangan dibajak"
769,"ayo pak, masih ada waktu untuk berpikir kembali sebelum mendaftar ke KPU, jujur saya dari awal mendukung bapak dan yakin akan menang. tapi jikalau wakilnya gibran saya rasa masih banyak kandidat yang pengalaman nya lebih banyak daripada mas gibran, mas gibran saya akui memiliki potensi yang besar tapi sekarang masih belum waktunya, masih panjang perjalanan gibran untuk menuju tingkat nasional apalagi sekelas wakil presiden.

mohon dipertimbangkan kembali pak, terutama pemilih tahun ini didominasi oleh anak muda yang cenderung pemilih rasional berdasarkan sepak terjang yang telah dilalui. masih ada waktu pak, karena kalau sampai kejadian, saya tidak akan berpikir dua kali untuk memilih calon yang lain saja.."
770,Tetap pilih Pak Prabowo
771,@prabowo - @yusrilihzamhd
772,Semoga pak ridwan kamil/ pak erick tohir/ AHY wakil buat pak @prabowo 🙏🏻
773,Gak jadi dukung ah pak.... Tadinya satu kampung sudah bulat mau dukung bapa.. Gibran wakilnya.. Sudah tamat...
774,Wapresnya siapa saja yang penting presidennya pak Prabowo❤️❤️❤️❤️
775,"KALO GIBRAN WAPRES, ANAK MUDA AKAN ALL IN PERUBAHAN AJA. KALO BUKAN GIBRAN KAMI ANAK MUDA AKAN ALL IN PAK PRABOWO"
776,Saya juga ikut auto berbalik arah pemilihan mending anis sama cak imin yg sudah bnr bnr siap dan yakin sama keputusanya dan gk berani coba coba
777,Plis pak prabowo jangan slh pilih pendamping. Jgn sampe ke3 saya memilih bpak klh. Gibran msh terlalu muda
778,Kenapa bapak pasrah di atur pasangan dgn anak2....sbg ketua partai bpk punya hak memilih sendiri wakil yg baik dan disenangi rakyat...knapa bapak di atur buat kalah 😢
779,Prabowo - Erick Thohir untuk Indonesia maju🔥
780,"Bpk saya sedih bgt bapak pilih gibran , kalo hitung2annya mencari suara melinial mungkin bapak bisa pilih raffi ahmad , wendi cagur , atau andre taulany . Atau yang sedang hits sekarang …  please pak kami mau merasakan janji bapak bahan pokok murah sesuai dengan janji bapak"
781,Blunder
782,Ayo semuanya pilih pak Ganjar Pranowo 🔥
783,Ada AHY. Yang lebih bagus dari segi pendidikan dan tatakrama
784,Gibran terlalu dini pak
785,Jgn krn bpk takut kalah lg....akhirx pilih wapres karbitan....pst hatrick  kalah
786,Pak saya ingin bapak jdi presiden dan urungkan niat bapak untuk berkoalisi dengan Gibran kenapa tidak dengan RK yg notabenya adalah kader Golkar terbaik menurut saya salam dari warga Jabar pak🙏
787,Assalamualaikum pa masih ada waktu beberapa jam sebelum pengumuman besok cawapres tolong pertimbangkan lagi kai
788,"2x pemilihan slalu bapak , untuk sekarang kayane tidak pak kurang tepat rasanya 👏😢"
789,Dgn tidak mengurangi rasa hormat saya terhadap bpk prabowo saya mau ijin untuk undur diri. Assalamualaikum
790,Tolong pertimbangkan lagi kenapa harus Gibran setelah bapaknya sekarang anak nya di usung masih banyak putra terbaik bangsa ini yang lebih matang kenapa bukan Ridwan Kamil
791,Bismillah komisaris.. 😂😂😂
792,AI BAPA MABOK IWUNG ATAWA KUMAHA KALAH JENG SIGIBRAN?
793,Bapak milih gibran demi meraup suara di jateng tapi bapa lupa keputusan bapak ini bisa bikin prabowo kehilangan banyak suara di Jabar 😢
794,@pdiperjuangan bu @presidenmegawati tolong bilang ke @mahkamahkonstitusi untuk batas usia capres cawapres maximal 70 tahun njih. Soalnya kasihan kalau dipimpin sepuh.
795,"Jikalau nanti anda jadi presiden pak , bersiap"" lan di kudeta oleh pdi dan Golkar karen anda salah pilih cawapresnya 😢"
796,"Anti Gibran Gibran club, WAPRES NYA GIBRAN? SKIP !"
797,Tombol wakilnya pak Ridwan Kamil ❤️❤️❤️
798,Bapakkk😢😢😢😢
799,JAWA BARAT 0 PERSEN SUARA BUAT PRABOWO
800,Kenapa gak mendengarkan suara rakyat pak?!!! Percuma kau punya ig fb tiktok tapi yg kau denger suara partai dari pada rakyat..... Sama aja kyk banteng kalo kyk gini anda pak
801,"Cawapresnya masih bisa dirumah ga pak, sy jd bingung mau pilih siapa"
802,Maaf skip kali ini 🙏
803,Maaf ya pak sekarang saya tidak memilih bapak lagi 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻
804,Sy sekeluarga batal milih prabowo kalau wakilnya gibran.
805,Syukur Tuhan sdh lindungi rakyat dari kehancuran
806,Sungguh kecewa 2x pilpres tetap pak prabowo namun sekarang bapak pilih wakil nya kurang berpengalaman untuk mengurus Indonesia pilpres kali ini dengan sangat berat hati saya pindah haluan
807,"Pak saya berharap wakilnya jangan siapa"" jokowi pak 🤣🤣🤣🤣
Bapak pilih dia ahhhh kecewa bangettt pengen ada perubahan indonesia pak jangan begini mulu tapi yaaudhlah"
808,k.e.c.e.w.a 🔥 blunder sama gibran😢
809,"Sekian banyak komen sya lihat banyak pendukung bp mundur krn cawapresnya, termasuk sya. 🙏"
810,Kecewa aku pak😭
811,"Pak prabowo blunder,rasa2nya elektabilitas bakalan turun,ini bukan soal gaet suara projo semata,masyarakat menilai kapabilitas tokoh yg bapak usung.semoga sj Alloh mudahkan niat pak prabowo"
812,"Blunder😭😭😭, Calon2 Hattrick🥴"
813,Wakilnya Gibran. Apa yang mau d ambil dari ide dan gagasan dalam debat nanti pak ?
814,"Sangat sayang kl cawapresnya bocil...kl memang pilih anak muda kena apa tdk AHY , erik thoir, ridwan kamil .kena apa hrs gibran 🤔.apa krn bapak berkuasa terus turun ke anaknya unt melanjutkan😂😂😂.lucu kl benar2 terjadi  memilih pemimpin yg negara sebesar ini  di tangani org2  punya kemampuan. Kl benar terjadi kita jadi relawan AMIN .Krn itu lebih baik 2 x ku kecewa dan tak sudih kecewa lagi.good bye ...🖐🖐"
815,@daudnaibaho kok ga ada lo
816,Bismillah Skip dlu pak awal nya milih bapak karena bapak memilih wakil nya gibran saya haluan kiri pak🙏
817,KECEWA PAK.
818,Duh teu jadi pa milih na hampura wayahna dei we
819,Maaf pak saya kecewa 😔atas pilihan bapak patah hati pak atas pilihan bapak
820,"Jangan Gibran pak, nangis bgt 😭"
821,"Pak sebelum daftar ke KPU mohon untuk dipikir ulang terlebih dahulu terkait cawapres yg akan mendampingi Bapak, semoga ada keajaiban Bapak merubah cawapres Bapak ke beliau yg lebih berpengalaman 🙏🏻"
822,Prabowo x gibran dikira bapak lagi pemilihan karang taruna 😂 indonesia dipimpin sama anak-anak 😂😂😂
823,Pak tolong jangan Gibran 🙏🏻🥹🥹
824,"Dua kali pemilihan selalu pak Prabowo, tapi karena cawapresnya anak hokage, skip🙏🙏"
825,Bapak pliiis jangan salah memilih wapres ya pak 🙏
826,"saya yakin dibelakang gibran pasti ada jokowi, makanya prabowo milih gibran untuk meneruskan tugas” jokowi yg sudah bagus"
827,"Paaaaak ... Banyak banget yg gak setuju Sm Gibran.. tolong dengarkan pendukungMu pak.... Gibran blm waktunya pak, terlalu cepat ! @prabowo @gerindra"
828,"Mohon maaf Bpk, ini mahasiswa atau mantan mahasiswa, alumni  gitu."
829,"gak usah liat berapa lama dia menjabat, gak banyak bicara tapi liat lah kerja nya sat set 😂dan jgn lupa di belakang gibran ada siapa” aja.."
830,Hadeh gibran yg di gandeng ga jadi dah mending ke anies
831,tombol tidak pilih prabowo kalo wapresnya gbran-->
832,Maaf pak sy unfollow bpk. Walaupun ga ngaruh jg wkwk
833,Gak apa² sih kalo wakil bapak itu gibran tapi pesan saya jangan bergantung pada wakil ya pak.. pokoknya jalani visi misi bapak untuk indonesia jangan melenceng kemana².. harus mengedepankan hak² rakyat.. semoga bapak beruntung tahun ini kalaupun tidak yaa semoga bapak terima dengan ikhlas.. saya tetap dukung bapak tapi saya gak tau bisa nyoblos atau kagak krna di tanggal dan bulan segitu hari perkiraan saya lahiran.. 😂❤️ semoga persalinanku lancar dan pemilu juga berjalan lancar.. Aamiinn
834,Kecewa👎
835,"Pak jendral dgn segala hormat,, 2x kmaren milih bapak,, ini yg ke 3 kayanya saya pindah haluan liat cawapresnya.. Maaf dgn segala hormat"
836,Tadinya punya harapan ke bapak ini krn sebelumnya nyoblos prabowo sandi 😢 aplg kasus gibran saat ni bs bs nya ngerusak tatanan negara demi posisi cawapres.fix AMIN
837,"pakkk pikirim lagi pak jangan gibran , ya allah ya rabbi"
838,dengerin suara rakyat pak
839,pak tolong dengerin suara rakyat
840,bapak untuk rakyat pak
841,saya sangat kecewa kepada anda pak karena anda pilih gibran jadi cawapres maka saya beralih ke anis
842,"bener banget , SELURUH KELUARGA SAYA DI PADANG MENDUKUNG BAPAK , tapi kali ini maaf pak saya gak pilih bapak"
843,pak dengerin suara rakyat pak
844,ya allahh pak
845,"Bye pak prabowo,"
846,pak tolong pak
847,pakk tolong pak
848,bapak dpilih rakyat
849,"Kusayang bapakloh pak,gatau apa yg bpk pikirkan dan rencanakan sampe milih cawapres yg ituu, tp apapun hasil pemilu nanti pasti itu yg terbaik 😥"
850,"Salah pilih cawapres nya pak😂 yang muda muda gak butuh ""yang penting muda"""
851,Saya dan para komunitas musik mendukung Bapak. Tapi kalau cawapresnya sama Gibran lebih baik kami pilih yang lain Pak. Lebih baik Cawapres Bapak adalah kang @ridwankamil saja Pak lebih berpengalaman.
852,Bapak knpa harus mas gibran paaakk 😢😢
853,Kecewa dgn pendamping mu pak
854,Sekali lagi pak bisa ganti gak pak cawapres nya 🙏🙏
855,Pdhl lebih seneng sm RK..😢
856,"Masaiya pak taun bsk wapres nya kemudaan, yg taun ini aja wapres nya ketuaan😂 ayola pak"
857,Kalau cawapres bapak @gibran_rakabuming saya tidak akan memilih bapak @prabowo
858,"Tadinya sekeluarga full all in Prabowo, tp kalo sama Gibran mending condong ke sebelah aja dah, bukan ga yakin tp pengalaman Gibran blm setara dgn calon2 lainnya, jangan sampai ini jadi blunder bapak ya"
859,"Orang2 pada kenapa sih?,padahal blm di umumkan oleh beliau siapa cawapresnya,udh langsung pada mundur,tunjukin kalau kalian benar2 pendukung setia beliau"
860,ngeri kali pak
861,Siapapun wakilnya saya tetep milih pak Prabowo 😍
862,Emang kenapa kalo cawapres nya gibran oi😭
863,Pilih cawapres khofifah indar parawansa Pak....
864,Bangga bergmki @yantiambrt_
865,Jadi prabowo karena gibran
866,😍😍
867,Prabowo - Gibran 👍👏💪❤🇮🇩
868,"Sia sia saya dukung ditempat Bawaslu Sarinah pecah ,tanah Abang PO ecah akhirnya malah ngangkat anaknya balik kanan bubar jalan ,selamat tinggal,sayonara......presiden 2024 Bo.Anies Baswedan"
869,All in buat pelungguh🔥
870,Ganjar Pranowo Joss
871,😮😮😮
872,All in for u sir..🔥❤️❤️❤️
873,"Siapa saja cawapresnya,, yang penting demi kemakmuar dan kemajuan indonesia, for prabowo 2024"
874,"Masa iya orang hebat seperti bapak, wakil nya malah seperti itu. Ganti ajalah pak please jangan gibran 😪😔😭 @prabowo @gerindra"
875,"Hehe.., gibran masih mentah. Maaf saya gak mikih bapak. Saya pilim AMIN aja..."
876,"Skip g milih bapak kali ini, menjadikan sejarah pemilu terlihat buruk dg cawapres bapak... 🙌"
877,Saya enggak dukung lagi setelah 3 x gagal !!🙌
878,Prabowo - ahok
879,"Kalau emang cawapresnya Gibran maaf pak saya ngga milih BPK, kecewa sih ada, tp mau gimana lg wkwk"
880,membawa perdamaian
881,"Pak padahal udah yakin pasti bakal menang, kenapa malah pilih gibran sihh🤦‍♀️ mending AHY daripada Gibran. Bikin kami kecewa saja"
882,semangat pak untuk wujudkan indonesia maju
883,masyaallah pak prabowo selalu menerima aspirasi dengan baik
884,begitu yakin dengan kepemimpinan pak prabowo yg luar biasa
885,kdepan nya bapak akan selalu di sambangi karena banyak yang nyaman sama bapak 🥰🥰🥰
886,bersama pak prabowo indonesia maju terdepan
887,pak prabowo selalu dekat dengan semua rakyat drimanapun kalangan nya
888,pak prabowo kami akan selalu mendukung mu pak
889,wahhh keliatan nih wibawanya pak prabowo makin terpancar
890,"Keragaman adalah kekuatan! Sukses untuk pertemuan ini, Pak Prabowo"
891,"Selalu mendukung dialog antaragama. Terima kasih, Pak Prabowo"
892,"Inspiratif melihat pemimpin yang peduli dengan seluruh warganya, tanpa memandang agama"
893,Semoga kerja sama ini memperkuat persatuan antaragama di Indonesia
894,panutan ku pak prabowo begitu besar perhatian nya
895,Pesan perdamaian dan toleransi. Terima kasih atas kesempatannya Pak Prabowo
896,Bangga melihat pemimpin yang mendukung keragaman kepercayaan dan keyakinan
897,Dukungan untuk kerja sama antaragama. Ini adalah langkah positif
898,Semangat untuk persatuan dan perdamaian di antara warga Indonesia
899,"Kita semua adalah bagian dari Indonesia yang beragam. Terima kasih, Pak Prabowo"
900,"Kedamaian, persatuan, dan kerja sama. Ini adalah pesan yang kita butuhkan"
901,"Pak Prabowo, terima kasih atas dukungan Anda untuk dialog antaragama"
902,Semoga pertemuan ini menjadi langkah awal untuk memperkuat toleransi dan keberagaman di Indonesia
903,"Pesan positif persatuan dan saling pengertian. Terima kasih, Pak Prabowo"
904,Selamatkan perbedaan dan memperkuat persatuan. Semangat
905,Inisiatif yang sangat baik! Terima kasih kepada Pak Prabowo dan mahasiswa Kristen
906,Sanjungan untuk kerja sama yang menghormati perbedaan agama
907,Bangsa ini membutuhkan lebih banyak pertemuan dan dialog semacam ini. Terima kasih
908,Semoga pertemuan ini membawa harmoni dan pemahaman yang lebih baik antaragama
909,Terima kasih kepada mahasiswa Kristen yang mendukung toleransi dan perdamaian
910,Kinerja mas gibran itu patut di akui jempol sat sat sat set sata semakin semangat mau pilih pak prabowo dan mas gibran kmi dari aceh salam sejahtra 🙏🏻🫡
911,Ini adalah contoh yang baik untuk kita semua. Semangat
912,"pak Ambil pak RK Aja Pak 90% kemenangan ada ditangan bapa, saya sangat suka kinerja gibran sangat baik gercep,tapi masalahnya dukungan suara bapak kurang. tapi Jika itu keputusan bapak Saya tetep setia mendo'akan dan memberikan dukungan kpd Bapak 🥹"
913,Amin
914,Semangat pakk
915,Semua ini karna belum ada baju partai aja pak boleh pesan ni @pekanbarucreative.id 🙌
916,"Ya sudah kembali terulang lagi, cukup sudah kenapa kesalahan berulang ulang GK di jadi kan pelajaran tho Pak, Paksuxah lah lemes pasrah wae ora Ono sing cocok ZONK"
917,"masyaallah denger kalo pak prabowo selama jadi mentri gak pernah ambil gajinya 🥰 bener kata gusdur, orang paling ikhlas pada rakyat itu pak prabowo❤️"
918,Semoga lowongongan kerja makin banyak
919,Pak kenapa cawapresnya bukan @ridwankamil aja pak? 😢
920,Batalin pak tuh si jutek gibran...gak berbobot bliasss
921,"Maaf pak Prabowo, Wiji Thukul dimana ?"
922,Pelan pelan wira
923,"saya tau masih ada kejutan dari bapa , belum fix gibran kan pak?"
924,#prabowopresiden #prabowogibran2024 #indonesiamaju2024
925,#prabowogibran2024 😍🔥❤️
926,Eman sekali pakkk kok bisa bgtu 🥲 jadi ikut sedih klo gagal lagi
927,MANTAP PAK PRABOWO..INDONESIA TIMUR DUKUNG PAK PRABOWO..TEGAKKAN KEBEBASAN BERAGAMA PAK 👍👍🙏🏼🙏🏼
928,"Prabowo pro dengan pemuda milineal,."
929,Prabowo menang ayok bertaruh
930,@dpp_gmni  kapan
931,Prabowo Presiden 2024
932,"Saya relawan militan Bapak @prabowo dan penulis lagu @Prabowo presiden ke 8 , Gerakan Indonesia raya dari aceh-Papua & lagu kita cinta NKRI. SAATNYA BAPAK PRABOWO 0IMPIN NEGRI INI 2024-2029"
933,Selamat menyambut jendral Prabowo Subianto sebagai presiden RI dan Gibran insyallah menang salam kecamatan sepauk desa Tanjung Ria kami relawan siap memenangkan pak jendral Prabowo dan Gibran maju terus pantang mundur insyallah menang Indonesia maju adil dan makmur 👍👍
934,MENOLAK CAWAPRES GIBRAN >>>>
935,100% PRABOWO ALL IN
936,Silaturahmi Kebangsaan. Sehat selalu pak @prabowo dan Pak @gibran_rakabuming 😇
937,"Pada knpa sih woy, klo dukung prabowo ya dukung aj apapun keputusan beliau, wong yg jd presidennya beliau,curiga ini bkn pendukung prabowo beneran😂😂"
938,"Pak ngga Salah pilih Cawapres belum ada rekam jejak, pindah tetangga sebelah"
939,bapak jgn banyak makan nanti perutnya buncit...saya gk suka kalau pilih presiden perutnya buncit...negara lain gk ada yg buncit soalnya pak...😮😮😮
940,Blunder pak
941,Pak saya kalo bapak sama Gibran saya batal deh beneran 😢😢 mo nangis 😭😭😭😭😭😭😭😭 pak RK lah pengalaman lebih jauh dari Gibran banyak perubahan dari jabar kerasa warga jabar 😢
942,Siapapun wakilnya saya tetap dukung pak Prabowo Subianto😀😀
943,"Pak mohon dengarkan para pendukung loyal bapak, jangan buat blunder pak. Erick tohir, Ridwan kamil, yusril, khofifah boleh dipertimbangkan pak"
944,Ganti cawapres aja pak plisj
945,mas Gibran jd gubernur dulu ajalah. Cawapres cari yg lebih byk pengalaman 🙏 mengurus (seluruh) rakyat Indonesia selama 5th bkn hal main2🙏
946,Bapak prbowo bangun pak jangan mau saka gibran yallohh
947,"Siapa pun wakil bapak saya tetap mendukung bapak 🙏. Saya yakin pilihan bapak adalah yang terbaik, setuju wapres harus yang muda dan fresh sebagai bentuk kaderisasi"
948,"Semoga lebih bijak Pak menentukan wakil, karena untuk memimpin bangsa yang besar tidak untuk coba coba 🙏, sehat terus pa Prabowo !"
949,Ambil gibran pak biar lose streak 3 kali😂
950,PAKKKKKKKKKK UDAH PANTES PA ERIK TOHIRRRRRRRR!! AYO RALAT SEBELUM TERLAMBAT
951,"Golkar dan pan sengaja ngajuin gibran agar bapak kalah dan selanjutnya mereka akan gabung ke koalisi ganjar... golkar menekan bapak supaya pilih gibran,, pdhal golkar punya kader bagus spt ridawan kamil,,"
952,Skip dulu ya pak tahun ini. Bapak blunder salah milih bacapres
953,Pak hati2 pilih wapres takutnya nanti bakal ramai yg pindah suara🙌
954,Mending pak sandiaga uno lagi pak:)
955,Kalo mau terpilih kuncinya satu pak : jangan pakai cawapres Gibran!
956,"Pokok lek mas gibran cawapresnya ,wes talah, gagal maneh smean pak nyalon😢"
957,Pak saya gajadi pilih kl cawapresnya gibran.
958,Jangan Sampek Gibran pak mohon bngt jangan kecewakan kami yg seport bapak walaupun lewat internet sosial media jaga kepercayaan tolong jangan kecewakan kami🙏
959,"Blunder pak bawa gibran,kecewa lah"
960,Wapres gibran siap pindah haluan
961,"Jangan salah pilih cawapres laaa paaak, masih muda sy sangat ragu, yg laiin laa🙏🙏🙏"
