index,comments
1174,"Saya dulu ke Pak Prabowo, tapi saya All in ke Pak Anies ❤️"
1175,2x Pilpres pilih Prabowo...krn takut kalah lagi ..apalagi salah pilih Cawapres...saat nya pindah ke Capres lain...AAMIIN
1176,ALL IIN 🇮🇩❤️
1177,"Pak saya warga tangerang dukung bapak,,2 x pemikihan slalu dukung bapak,,dan yg ke 3 x ny akan dukung bapak,,sehat slalu ya pak😢😢"
1178,Bismillah presiden 2024 prabowo-gibran🔥
1179,Warga fesbuk sepakat no BANTENG !!!!! SEMANGAT THE NEXT PAK PRESIDEN RI
1180,"all in nihh, ada lawan?"
1181,"TETEP PRABOWO-GIBRAN(JOKOWI) , KALAU YG LAIN TAKUT IKN GA JALAN, WONG BANGUN JALAN REMBANG AJA SEUMUR HIDUP GA JADI2😂😂"
1182,BISMILLAH INDONESIA EMAS BERSAMA PRABOWO-GIBRAN🔥🔥
1183,"Santaaaaiiii WO, karena semua akan ANIES pada waktunya. 🔥🔥 (;manis)"
1184,BABEH  Tantanan Dunia ini sudah melenceng dari KONSEP
1185,2024PrabowoGibran 🔥
1186,Bismillah ya pak🥹🙏🏻❤️
1187,ALL IN PRABOWO -GIBRAN🙌🙌
1188,"Utk ketiga kalinya, saya izin Move on pak 😢🙏"
1189,Mana suaranya para pendukung pak Prabowo Gibran di 2024 👏🙌❤️
1190,"Kalo memang kalian mendukung Pak Prabowo dari Hati.. pasti ga akan kecewa , apapun keputusan yg di ambil psti sudah d pikiran matang2.. sehat slalu Pak @prabowo .. ALL IN PRABOWO - GIBRAN ❤️"
1191,Milenial dan Gen-Z Sumatera Utara siap memenangkan Bapak @prabowo dan Mas @gibran_rakabuming untuk menjadi Presiden dan Wakil Presiden Republik Indonesia periode 2024-2029.
1192,@senja_arinta59 🔥🔥
1193,@husni_anto amin
1194,"PRABU👍, PRA @prabowo, BU (rakaBUming) @gibran_rakabuming"
1195,Info loker @iamrahmatnovrialdii @haliimm19 @ozisptra_ @arkasptn
1196,"Masi ada aja yg milih, kocak🤣"
1197,@cndymilkky all in pra-gib ini ma🔥
1198,Semngat bapak @prabowo bismillah menang ✨✨✨✨✨
1199,Bismillah Bapak❣️💫
1200,All In Prabowo Gibran🔥🔥
1201,Semangat pak🔥
1202,all in prabowo-gibran❤️‍🔥❤️‍🔥❤️‍🔥
1203,"Klo sudah jadi presiden, jangan lupa sama saya pak, saya suport dari 2014😍😢"
1204,siap support❤️
1205,"PSI dukung prabowo-gibran, 2024 prabowo menanggg😍😍"
1206,Anak muda all in prabowo lah ♥️✌️
1207,Turukan harga mie ayam baksooooooooo🔥🔥🔥
1208,All in PRABOWO - GIBRAN 🔥🔥🔥
1209,Karawang siap all in Prabowo presiden RI ❤️
1210,Bismillah PRABOWO-GIBRAN menang telak 1 Putaran 🇮🇩
1211,❤️
1212,"Pak, saya cinta bgt sm bpk, dr awal sy cukup umur untuk pemilihan sy dukung bapak smpe skr❤️ sehat terus pak, semoga bisa bertemu"
1213,"INSHAALLAH BAPAK TAHUN INI REZEKI BAPAK MENJADI PRESIDEN ❤️, SEHAT SELALU BAPAK"
1214,"Seharusnya ada UU selagi ortu msh jadi presiden maka ank atau pun menantu tdk boleh menjabat,klw seperti hubungan buk Mega dan pak Jokowi jadi renggang gara gara suatu permasalahan 🙏🏼"
1215,Saya dari NIAS mendukung berat paka Prabowo - gibran🙌🔥🔥❤️❤️🔥
1216,Bapa sehat sehat terus paaaa
1217,🙌
1218,Saya yakin bpk menang 👏
1219,"Tadinya saya kepingin mendukung @ganjar_pranowo dan @mohmahfudmd tetapi sekarang kok jadi bingung saya, hati saya kok condong ke @prabowo @gibran_rakabuming . Sesulit inikah memilih Capres-cawapres. Padahal 2014 dan 2019 tidak pernah segalau ini 😂😂"
1220,All in Prabowo-Gibran ❤️
1221,❤️❤️🙌🙌👏👏
1222,ALL IN PRABOWO SUBIANTO SEBAGAI PRESIDEN KE 8 Amin🤲🤲🤲
1223,🤍🤍🤍
1224,"No petugas partai, No ingkar2 janji, pokoknya All in #Prabowo2024 🔥"
1225,ALL IN PRABOWO❤️🔥
1226,All IN Prabowo -gibran🙌
1227,Yesss calon presiden dan wakil nya 😍😍
1228,GUA NIAT DUKUNG BELIAU DARI DULU TANPA MELIHAT SIAPA WAKILNYA. SEKRANG TETAP SAMA GA BERUBAH. SERTAN APA SALAHNYA SOSOK ANAK MUDA YG MENJADI WAPRES. PENTING NIAT DAN TEKAD YG BAIK UNTUK INDONESIA YG LEBIH BAIK 🙏🏻🙏🏻🙏🏻👊🏻
1229,All in 🔥
1230,❤️
1231,"Saya dari dulu simpatisan Bpk sya slalu dukung Bpk. Namun disayangkan dipilpres skrang cawapres Bpk bukanlah yg sya harapkan Pak. Yg muda2 maju itu bagus Pak. Tapi disini bkan hanya sekedar pengabdian kpd Negara  tapi disini tentang seorang pemimpin negara yg harus bnar2 matang, berpengalaman, berkapasitas ngerti tentang mengatur kenegaraan bahkan beridiologi dgn negara manapun. Sya tidak mau trulang kembali pemimpin (wapres) yg kurang kinerjanya hanya sekedar nama besarnya saja. Mnurut saya bnyak kandidat Cawapres yg lebih matang, berprestasi, berkapasitas, berpengalaman dan berkarisma sperti Bpk. Sya lebih baik Mundur Pak mohon maaf..."
1232,"""Selalu Meleset""...sudah ditakdirkan,tak akan pernah yah...(simpan ramalan ini)...bukan tujuan mempengaruhi pemilih,...tapi masyarkat Indonesia akan sy edukasi untuk bisa berpikir logis dlm ambil keputusan..."
1233,All in prabowo gasih
1234,A1 MENANG PAKKKK
1235,Siapapun wakilnya saya dr pemilu yg dulu2 juga pilih pak Prabowo🔥🔥
1236,Bismillah Pak @prabowo Presiden 2024 👍👍
1237,All in prabowo 2024🔥❤️👏
1238,ALL IN PRABOWO 🙌
1239,"Kali ini karena Gibran sudah berlabuh menjadi wapres Pak Prabowo, saya akan dukung Pak Prabowo. Semoga sukses menjadi Presiden RI nggih Pak"
1240,All in..🔥
1241,🔥
1242,Innalillahi wainnailaihi rojiun
1243,"Sehat selalu pak @prabowo  dan mas @gibran_rakabuming semoga allah memudahkan jalan dan niat baik serta tujuan bapak aamiinn.. Allah ngga tidur pak, kita disini semua dukung bapak yang selalu mengutamakan anak-anak muda dan penerus bangsa ini.."
1244,2024 jatahnya pak prabowo 🙌 All in
1245,Pak prabowo presidenku🥰🥰🥰🥰🤍🤍🤍🤍
1246,"Semangat, Pak."
1247,BISMILLAH PAK ❤️ 🇮🇩
1248,Gasss pak🔥
1249,Ini yang kumau.
1250,"Polling yuk, silakan tekan tombol yg pilih Anies-Muhaimin (AMIN)>>>>>>>>>>>>>>"
1251,prabowo presiden ku 🔥❤️
1252,"Menang, menang, menang. Tuhan memberkati. 🙏👍👍"
1253,Saya dulu prabowo tapi sekarang Anies
1254,All in prabowo
1255,👏👏👏👏👏👏👏Bismillah Menang🇮🇩🇮🇩
1256,all in prabowo-gibran🔥👏
1257,Dari tahun ke tahun selama masih ada gambarmu di kertas itu bakal tetep tak coblos Pak! 🔥
1258,Perawan = PERAbowo With gibrAN😂
1259,CAPRESKUUU🔥🔥🔥
1260,All in PraBran 2024 🔥🔥
1261,Insyaallah Allah kalo ini wakilnya saya pilih pak Anis mohon maaf pak bapak seharusnya pilih pak Ridwan Kamil sbgai capresnya
1262,Bismillah Prabowo Gibran RI 1&2🤲
1263,All in Anis
1264,all in🔥
1265,🔥🔥
1266,Pa saya dukung bapa terserah yang lain mau dukung siapa bodoamat ❤️
1267,Bismillaah PRABOWO-GIBRAN 👏🔥❤️
1268,All in pak prabowo
1269,NTT ALL IN PRABOWO-GIBRAN 🦋🕊️❤️🙌🥳
1270,❤️
1271,ALL IN PAK PRABOWO & MAS GIBRAN ❤️
1272,MAGELANG ALL IN PRABOWO-GIBRAN
1273,ALL IN PA
1274,"Saya dulu ke Pak Prabowo, tapi saya All in ke Pak Anies ❤️"
1275,2x Pilpres pilih Prabowo...krn takut kalah lagi ..apalagi salah pilih Cawapres...saat nya pindah ke Capres lain...AAMIIN
1276,ALL IIN 🇮🇩❤️
1277,"Pak saya warga tangerang dukung bapak,,2 x pemikihan slalu dukung bapak,,dan yg ke 3 x ny akan dukung bapak,,sehat slalu ya pak😢😢"
1278,Bismillah presiden 2024 prabowo-gibran🔥
1279,Warga fesbuk sepakat no BANTENG !!!!! SEMANGAT THE NEXT PAK PRESIDEN RI
1280,"all in nihh, ada lawan?"
1281,"TETEP PRABOWO-GIBRAN(JOKOWI) , KALAU YG LAIN TAKUT IKN GA JALAN, WONG BANGUN JALAN REMBANG AJA SEUMUR HIDUP GA JADI2😂😂"
1282,BISMILLAH INDONESIA EMAS BERSAMA PRABOWO-GIBRAN🔥🔥
1283,"Santaaaaiiii WO, karena semua akan ANIES pada waktunya. 🔥🔥 (;manis)"
1284,BABEH  Tantanan Dunia ini sudah melenceng dari KONSEP
1285,2024PrabowoGibran 🔥
1286,Bismillah ya pak🥹🙏🏻❤️
1287,ALL IN PRABOWO -GIBRAN🙌🙌
1288,"Utk ketiga kalinya, saya izin Move on pak 😢🙏"
1289,Mana suaranya para pendukung pak Prabowo Gibran di 2024 👏🙌❤️
1290,"Kalo memang kalian mendukung Pak Prabowo dari Hati.. pasti ga akan kecewa , apapun keputusan yg di ambil psti sudah d pikiran matang2.. sehat slalu Pak @prabowo .. ALL IN PRABOWO - GIBRAN ❤️"
1291,Milenial dan Gen-Z Sumatera Utara siap memenangkan Bapak @prabowo dan Mas @gibran_rakabuming untuk menjadi Presiden dan Wakil Presiden Republik Indonesia periode 2024-2029.
1292,@senja_arinta59 🔥🔥
1293,@husni_anto amin
1294,"PRABU👍, PRA @prabowo, BU (rakaBUming) @gibran_rakabuming"
1295,Info loker @iamrahmatnovrialdii @haliimm19 @ozisptra_ @arkasptn
1296,"Masi ada aja yg milih, kocak🤣"
1297,@cndymilkky all in pra-gib ini ma🔥
1298,Semngat bapak @prabowo bismillah menang ✨✨✨✨✨
1299,Bismillah Bapak❣️💫
1300,All In Prabowo Gibran🔥🔥
1301,Semangat pak🔥
1302,all in prabowo-gibran❤️‍🔥❤️‍🔥❤️‍🔥
1303,"Klo sudah jadi presiden, jangan lupa sama saya pak, saya suport dari 2014😍😢"
1304,siap support❤️
1305,"PSI dukung prabowo-gibran, 2024 prabowo menanggg😍😍"
1306,Anak muda all in prabowo lah ♥️✌️
1307,Turukan harga mie ayam baksooooooooo🔥🔥🔥
1308,All in PRABOWO - GIBRAN 🔥🔥🔥
1309,Karawang siap all in Prabowo presiden RI ❤️
1310,Bismillah PRABOWO-GIBRAN menang telak 1 Putaran 🇮🇩
1311,❤️
1312,"Pak, saya cinta bgt sm bpk, dr awal sy cukup umur untuk pemilihan sy dukung bapak smpe skr❤️ sehat terus pak, semoga bisa bertemu"
1313,"INSHAALLAH BAPAK TAHUN INI REZEKI BAPAK MENJADI PRESIDEN ❤️, SEHAT SELALU BAPAK"
1314,"Seharusnya ada UU selagi ortu msh jadi presiden maka ank atau pun menantu tdk boleh menjabat,klw seperti hubungan buk Mega dan pak Jokowi jadi renggang gara gara suatu permasalahan 🙏🏼"
1315,Saya dari NIAS mendukung berat paka Prabowo - gibran🙌🔥🔥❤️❤️🔥
1316,Bapa sehat sehat terus paaaa
1317,🙌
1318,Saya yakin bpk menang 👏
1319,"Tadinya saya kepingin mendukung @ganjar_pranowo dan @mohmahfudmd tetapi sekarang kok jadi bingung saya, hati saya kok condong ke @prabowo @gibran_rakabuming . Sesulit inikah memilih Capres-cawapres. Padahal 2014 dan 2019 tidak pernah segalau ini 😂😂"
1320,All in Prabowo-Gibran ❤️
1321,❤️❤️🙌🙌👏👏
1322,ALL IN PRABOWO SUBIANTO SEBAGAI PRESIDEN KE 8 Amin🤲🤲🤲
1323,🤍🤍🤍
1324,"No petugas partai, No ingkar2 janji, pokoknya All in #Prabowo2024 🔥"
1325,ALL IN PRABOWO❤️🔥
1326,All IN Prabowo -gibran🙌
1327,Yesss calon presiden dan wakil nya 😍😍
1328,GUA NIAT DUKUNG BELIAU DARI DULU TANPA MELIHAT SIAPA WAKILNYA. SEKRANG TETAP SAMA GA BERUBAH. SERTAN APA SALAHNYA SOSOK ANAK MUDA YG MENJADI WAPRES. PENTING NIAT DAN TEKAD YG BAIK UNTUK INDONESIA YG LEBIH BAIK 🙏🏻🙏🏻🙏🏻👊🏻
1329,All in 🔥
1330,❤️
1331,"Saya dari dulu simpatisan Bpk sya slalu dukung Bpk. Namun disayangkan dipilpres skrang cawapres Bpk bukanlah yg sya harapkan Pak. Yg muda2 maju itu bagus Pak. Tapi disini bkan hanya sekedar pengabdian kpd Negara  tapi disini tentang seorang pemimpin negara yg harus bnar2 matang, berpengalaman, berkapasitas ngerti tentang mengatur kenegaraan bahkan beridiologi dgn negara manapun. Sya tidak mau trulang kembali pemimpin (wapres) yg kurang kinerjanya hanya sekedar nama besarnya saja. Mnurut saya bnyak kandidat Cawapres yg lebih matang, berprestasi, berkapasitas, berpengalaman dan berkarisma sperti Bpk. Sya lebih baik Mundur Pak mohon maaf..."
1332,"""Selalu Meleset""...sudah ditakdirkan,tak akan pernah yah...(simpan ramalan ini)...bukan tujuan mempengaruhi pemilih,...tapi masyarkat Indonesia akan sy edukasi untuk bisa berpikir logis dlm ambil keputusan..."
1333,All in prabowo gasih
1334,A1 MENANG PAKKKK
1335,Siapapun wakilnya saya dr pemilu yg dulu2 juga pilih pak Prabowo🔥🔥
1336,Bismillah Pak @prabowo Presiden 2024 👍👍
1337,All in prabowo 2024🔥❤️👏
1338,ALL IN PRABOWO 🙌
1339,"Kali ini karena Gibran sudah berlabuh menjadi wapres Pak Prabowo, saya akan dukung Pak Prabowo. Semoga sukses menjadi Presiden RI nggih Pak"
1340,All in..🔥
1341,🔥
1342,Innalillahi wainnailaihi rojiun
1343,"Sehat selalu pak @prabowo  dan mas @gibran_rakabuming semoga allah memudahkan jalan dan niat baik serta tujuan bapak aamiinn.. Allah ngga tidur pak, kita disini semua dukung bapak yang selalu mengutamakan anak-anak muda dan penerus bangsa ini.."
1344,2024 jatahnya pak prabowo 🙌 All in
1345,Pak prabowo presidenku🥰🥰🥰🥰🤍🤍🤍🤍
1346,Kacau
1347,Dari Kalimantan Timur Berau siap dukung prabowo
1348,Projo merapat.
1349,@tonykaylaramadhan  pancet opo berubah 🫣🫣
1350,❤️❤️❤️🔥🔥🔥🔥
1351,aku pada mu pak🔥🙌
1352,Wakil nya siapa ?
1353,Bismillah😍
1354,🔥🔥🔥🔥
1355,Semangatttt yoo pakde 🔥🔥🔥
1356,Saya dulu pendukung setia Prabowo...tapi karena beliau menggandeng wakil yg tidak berkualitas... terpaksa saya pindah haluan...kenapa harus dia...apakah tidak ada yg lain yg berkualitas...
1357,All in
1358,sebenarnya duet pak gemoy dan pakde jkw sih ini.
1359,All in Prabowo-Gibran🔥🔥🔥
1360,siapa aja presidennya asal bukan dari PDIP 🫠 ga mao liat mak banteng lagi
1361,😍🔥😍 PRABOWO GIBRAN 😍🔥😍
1362,all in prabowoo🔥🔥🔥
1363,Ayo pak lanjutkan... BISMILLAH WAYAHE. DADI 😍👏
1364,"Tapi bapak harus sehat selalu yaa, biar bapak yang selalu pegang kendali🥺😭🙏🏻🤗"
1365,All in Prabowo 🔥🙇
1366,ALL IN PRABOWO
1367,Dari segi kader aja udh menang putaran pertama tapi gatau ya kalo kaya yg dulu lagi ytta😂
1368,ALL IN PRABOWO SUBIANTO🔥🔥🔥
1369,Dalam Nama Tuhan Yesus. saya dukung bapak @prabowo . mohon izin pak apabila nanti bapa terpilih menjadi presiden. semoga pembangun GEREJA di seluruh indonesia ini tanpa kendala apalagi penolakan .🙏🙏🙏
1370,ALL IN PRABOWO🔥❤️
1371,"SEMOGA ALLAH MERESTUI SEGALA NIAT BAIK,Sehat terus Pak Prabowo❤️"
1372,BISMILLAH ALL IN PRABOWO 🔥
1373,All in 🔥
1374,🔥🔥🔥
1375,🔥
1376,Bismillah menang pak🙏 @prabowo 2024 all in prabowo👍
1377,@jessbaramuli_ @nurainiaprlia @monicaomega follow dlu tpe papa kalau nni anggap kita bestie
1378,🔥❤️
1379,All in 🔥 @asriiadi.a @isra_djamil @alwansyafran @rahmatullahnur
1380,"Gibran jadi walikota baru 2 tahun sumpah jabatan sampe 5 tahun knpa sudah ambisi menjadi wakil presiden? Knpa MK langsung merubah batas usia capres dan cawapres ketika prabowo belum memiliki wakil nya? Sedangkan ketua MK adalah paman nya? Apakah rakyat indonesia dengan Jutaan anak muda yg lebih berprestasi , lebih punya potensi, lebih punya kepandaian, lebih berilmu Gak ada lagi anak bangsa di indonesia ini,? Faktor utama apa yg menjadikan gibran wakil prabowo? Apakah ini titipan dari jokowi ayahnya presiden karena para ketua partai kualisi indonesia maju mendapat jatah jadi menteri-menteri nya ? Apakah kader-kader partai yg pernah menjabat jadi kepala daerah tidak ada yg berkualitas selain gibran, contoh nya pak ridwal kamil, contoh nya khofifah, ? Tolong jawab pendapat rakyat wahai pak prabowo"
1381,❤️
1382,pak prabowo ngapa gemoy banget sihh astagaa 😭😍
1383,🔥
1384,Gmn gmn gmn mau ikut keluarga apa mau ttp Istiqomah disini?? @syahfitrinadianur @nailapt__ @anfaww @ranortwone 😂
1385,👏👏👏
1386,Bismilah bapak
1387,👏 💪😎
1388,@arik.mop spatu papa dipke gibran noh 😄
1389,"Karna Gibran wakil pak Prabowo, saya follow akun IG nya"
1390,Semangat bapak gemoy❤️
1391,Al in Prabowo @fnny_membubu @angellaratuedo @chindyclaudiaman ❤️🙌
1392,"2014, 2019 (sdh berjuang dg 08) tapi ternyata dibawah meja sdh ada deal2an, kalah atau menang akan ikut gerbong pemerintahan..bukti empiris ya pak..pendukung ditingkatkan bawah masih gontok2an karena merasa dikhianati eh pemimpinnya sedang duduk manis dalam pesta dengan mantan pesaingnya di pilpres..ironi yg sangat ironis..maka 2024 nanti keluarga kami sdh ikrar mencari calon pemimpin baru yg berjiwa pembaharu, maka AMINkan dulu semoga pak Anies Rasyid Baswedan menjadi Presiden di 2024.."
1393,All in prabowo - gibran🔥
1394,Kayak anak bapak 😍❤️
1395,@prabowo saya masi sayang sama baoak🥹🥹🥹
1396,PAK PRABOWO DAN PAK JOKOWI JUNIOR
1397,FIX MENANG 2024 💯
1398,"siapapun presidennya itu sudah di takdikan Allah, jika Allah berkehendak meski bagaimapun ttep akan jadi. bismillah semangat bapak prabowo dan mas gibran 🔥🔥🔥"
1399,"izin unfollow, ya pak🙌"
1400,bismillah semangat pak ketua✌️
1401,😍😍😍😍😍😍😍😍😍😍😍😍maju
1402,"Bismillah pak, semangat bapak. Kami padamu. All in Prabowo 🔥"
1403,Bismillah ya pak ❤️
1404,PAS HARI ULANG TAHUN SAYA PAK HARI INI DAN HARI INI SAYA MASIH DENGAN SUARA SAYA YANG DULU. PRABOWO SAMPAI JADI PRESIDEN RI 😅👊🏻👊🏻👊🏻
1405,all in prabowo-gibran🔥
1406,Bismilah pak @prabowo & mas @gibran_rakabuming  MENANG Presiden 2024 🔥🔥👏
1407,All in prabowo. 🔥
1408,Bismillah satu putaran menang telak aminnnnn
1409,❤️❤️ tetep dukung bapak prabowo
1410,Gak tau dari awal nyalon Pokoknya tetap PRABOWO 🔥
1411,INTINYA PAK PRABOWO PRESIDEN KITA 2024 aamiin 😍 bangga banget punya presiden seperti beliau 🥰
1412,AKU PADAMU PAKKKK DAN MAS 😍😍😍😍😍
1413,Semangat Pak👏👏🙌🙌
1414,🇲🇨🇲🇨🇲🇨
1415,Bismillah 🙏😇
1416,Bismillah... semoga menang pak @prabowo & mas @gibran_rakabuming
1417,🔥🔥🔥
1418,SEMANGAT PAK❤️❤️
1419,All in Prabowo 🔥
1420,All in prabowo🔥
1421,🔥🔥
1422,"Namaku adalah #gibran jangan panggil aku anak kecil paman🤭🤪
ALL IN PRABOWO - GIBRAN🔥"
1423,SEHAT” YA PAKK ALL IN BAPAK POKOKNYA❤️
1424,❤️❤️❤️
1425,ALL IN BAPAKKKK🫶🏼🫶🏼🫶🏼🫶🏼
1426,Bissmillah semoga 2024 🤲🏻 PRABOWO GIBRAN ❤️❤️❤️
1427,Kakak @febriana_vera masihkah kita satu hati...🤩
1428,❤️❤️❤️❤️
1429,❣️
1430,Gw dukung lo pak 🔥🔥
1431,Bismillah bapa gemoy🔥❤️
1432,"Awalnya kecewa, mau pindah aja gak si. tp setelah ikuti kata hati. Loh kok aku masih tetap Prabowo 😮🥰"
1433,"Wait and see, permainan yg sebenarnya akan segera di mulai.. Yang bilang dlu bpk JK bonekanya banteng kalian terkecoh😂 ini jawabannya politik dinamis yg penuh kejutan, langkah pak JK yg tdk bisa di tebak, perlahan lahan merancang penerusnya.. Mas Gibran ❤ pilihan yg tepat Pak! 👏🔥❤️"
1434,"Mas gibran dipilih sebagai cawapres bukan tanpa alasan, pasti sudah di pertimbangkan matang-matang. Bismillah pak, siapapun wakilnya ❤️"
1435,"Pengen umroh tapi gak ada dananya pak,"
1436,Klo bapak jadi presiden berangkatin saya umroh yah pak🙏🥺
1437,Kami anak muda all in pak prabowo-gibran🔥
1438,❤️
1439,Guyss ingat siapa yang bikin piala dunia di Indonesia batal!!! All in Prabowo ♥️🇮🇩
1440,Aku padamu pak🔥❤️
1441,"Insyaallah dengan adanya mas Gibran, suara anak-anak muda akan lebih terdengar dan tersampaikan.. ❤️🔥"
1442,All in 🔥🔥
1443,Love You Pak Prabowo..🫶 Bismillah maju pantang mundur..Siap mendung Bapak..💪 @syailendraphoto @juragan_undangan @teguh.arbetson
1444,Tetep dhati❤️
1445,Bagaimana ini @reni_halawa
1446,Siapapun Wakil nya yang penting Presiden nya Bapak @prabowo 🙌 Bismillahirrohmanirrohiim 🤲🏻
1447,Halo pak @prabowo love you🙌
1448,all in Prabowo & jokowi🔥🔥
1449,Akuu wong mu pakkkkkk🔥🔥🔥🔥🔥
1450,all in prabowo-gibran 🔥🔥
1451,pak prabowo-jokowi sih ini 🔥🔥❤️ menuju indonesia maju dan sejahtera
1452,"Lapak prabowo malah bnyak pendukung anies yg komen , kalau mau gabung jangan malu2😂"
1453,Pak Prabowo saatnya bpk menjadi pemimpin di republik ini.
1454,ALL IN PRABOWO!!!!
1455,@rusdiahamid 👍🏻
1456,all in bapak prabowo 😍🔥
1457,All in untuk kita pak🔥🔥
1458,Kamu telah mengecewakan pendukungmu dengan memilih dia!!!mulai sekarang saya sudah unfollow dan tidak akan memilih ANDA!!!!
1459,SEMANGATTT PAK SAYA DUKUNG PRABOWO -GIBRAN👏🔥🔥
1460,All in Prabowo semangatttt pak🙌🔥
1461,1000% buat bapak
1462,wowo gemoyyy❤️
1463,❤️❤️❤️bismillah menang
1464,Bismillah pakk semoga sekali ini beneran rezeki bapakkkk🔥
1465,Te peduli wakilnya gibran ato sapa yg penting prabowo presiden😍
1466,❤️😍
1467,@emysuryanti870 ayo dukung pak prabowo
1468,🔥🔥🔥🔥🔥🔥🔥 ALL IN.......BAKAL  KALI KE 3  INI NYOBLOS BELIAU.
1469,Saya pendukung jokowi 2 periode. Sangat respek terhadap Pak Prabowo setelah rekonsiliasi dsn masuk kabinet. SANGAATTT BERHARAP bisa maju Ganjar Prabowo atau Prabowo Ganjar. Gak ads urusan buat kami siapa yang jadi capres siaap cawapres. Tapi ternyata tidak ada yang mau mengalah. Tidak masalah. Bersainglah dengan fair. Itu awalnya yg saya pikirkan. Tapi setelah Mas Gibran masuk kontestasi dengan cara Mengunakan MK dengan segala kontroversinya maka siapapun yang bersama gibran menurut saya tidak layak untuk dipilih. Karena yang terjadi malah menghalalkan segala cara untuk memaksimalkan kemungkinan menang. Meskipun mengorbankan etika. Maaf Pak saya kembali tidak respeck dengan Anda dan Mas Gibran. Totalitas Ganjar - Mahfud
1470,ALL IN PAK PRABOWO 🥶🥶🥶🤫
1471,ALL in Prabu (Prabowo-Rakabuming)
1472,Presiden aing 🔥🔥🔥
1473,Bissmillah pak prabowo ❤️ presidenku
1474,All in prabowo
1475,"Pak kulo tiyang sleman tp kulo tetep ngeyel dukung panjenengan, bismillah menang satu putaran 🔥🔥🔥❤️"
1476,Selalu dukung pak Prabowo 🔥🔥🔥
1477,"Bismillah, semoga indonesia lebih baik dan maju lagi bersama bapak 🔥❤️👏"
1478,all in Prabowo y dek 🔥 @sc.annisa_ @indahyhnna_ @anitazhras
1479,Semangat pak bismillah yaAllah mudahkan jalannya dan sehat selalu ya pakk 🥰❤️🫶🏻
1480,Prabowo & Jokowi 3 periode
1481,Aku padamuuuu pakkk😍😍😍😍❤️❤️❤️
1482,All in Bapak❤️
1483,Saatnya SASUKE - BORUTO🔥🔥
1484,Sy pilih pak Jokowi bukan karna pdip. 2024 Prabowo-Gibran penerus Jokowi
1485,Bismillah all in prabowo😍🔥
1486,"saya tetap pilih pak prabowo, 2 kali pemilihan…. semangat terus pak❤️❤️"
1487,"Bismillahirrahmanirrahim, Pak Prabowo dan Mas Gibran For 2024"
1488,#AllInPrabowoLagi
1489,Prabowo ❤️🔥
1490,All in Prabowo-gibran💪💪
1491,❤️❤️
1492,semangat ayah❤️❤️❤️
1493,Males milih lu dah
1494,🔥❤️
1495,y x g coblos 🔥
1496,Kecewa si aku nga jadi sama cipung 😢🔥
1497,❤️🤍❤️🤍
1498,pak mau coklat donk😢
1499,Saya prabowo sejak alm Bpk masih hidup🔥🔥
1500,masyaallah pakkk❤️
1501,"Semangat pak, semoga 2024 jatah nya bapak yang jadi presidennya aamiin❤️❤️"
1502,Indonesia saat ini butuh jiwa kepemimpinan pak Prabowo dan Mas Gibran.❤🔥✌😇🙏👍💪🇮🇩
1503,🔥
1504,bismillah pak ❤️❤️❤️❤️❤️ semoga tahun depan jadi 🔥🔥
1505,Gasabar coblosan pilih Prabowo - Gibran 🔥🔥
1506,Rumput tetangga lebih hijau!
1507,❤️❤️❤️❤️❤️❤️
1508,Hasil MK.
1509,banyak buzzer sebelah di sini😂
1510,Bismillah 🔥
1511,Prabowo... ❤️❤️
1512,Pengalaman dalam militer dan hadir tokoh muda 🔥 jossss....
1513,Aku komen lah sesekali😍 aku padamu pak😝💪🏻💪🏻💪🏻
1514,Saya Jateng dan siap dukung Gibran insya Allah 🔥
1515,Prabowo & Gibran for 2024 🔥
1516,❤️
1517,Tetap setia dg Prabowo-Gibran di era gempuran [ GaMah ]🔥
1518,❤️❤️
1519,Ya pak. Saya restui.
1520,@kintan_fmlia
1521,Prabowo gibran 👏🔥🔥
1522,All in pak
1523,🔥🔥🔥
1524,❤️❤️❤️
1525,Bismillah pak prabowo  dan mas gibran menang..
1526,JAWATENGAH GROBOGAN ALL IN PRABOWO GIBRAN👏🔥😍 INDONESIA MAJU SPERTI NGARA KOREA
1527,#amin #AMINAjaDulu #aminajadulu 👉🏼❤
1528,"Semoga terwujud jd R1 thn 2024 paxkkk, ADAKAH SERATUS PAK BOWOOOOO??🥰🥰🥰🥰🙈🙈🙈"
1529,Hidup bapak prabowo
1530,ALL IN JENENGAN PAK❤️❤️❤️
1531,Menaaaanggg...tumpas Korupsiiiiiii...habisiiinnnnnnnn...
1532,"Gasss pak Prabowo dan mas Gibran,saya tidak akan berpaling.jiwa boleh muda tapi mas Gibran adalah pemuda yg insyaallah bisa untuk dipercayaa❤️🔥"
1533,Bismillah lahaulla Pak Prabowo dan Mas Gibran 👏❤️
1534,all in bapak ❤️🙌
1535,Bismillah prabowo-gibran 🔥🔥
1536,Bismillah ya allah satu puteran❤️
1537,❤️
1538,Keknya bakal menang sihh
1539,🔥
1540,I love you pokokna mah pasangan iyeu❤️
1541,Nah. Seimbang. Harus ada wakilnya yang muda…
1542,JELASS ANAK MUDA ALL IN PRABOWO - GIBRAN 😎🔥
1543,All in prabowoo😇
