,,Name,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
84,,ahyaranwar_,15001151188,"2023-11-01 17:25:39",0,"@erwinerliza_ semoga terpilih pemimpin yang adil AMIN",17900666516877122,https://www.instagram.com/ahyaranwar_/,https://www.instagram.com/p/CyhjkzZI1S5/c/17900666516877122
85,,mila.susilawati.real,51700823969,"2023-11-01 17:55:18",0,"Pak @aniesbaswedan maaf saya mau tanya, jika bapak terpilih menjadi presiden, bapak akan melakukan hubungan erat ekonomi atw politik atw apapun itu dgn Rusia tidak?🙏",17993718365362886,https://www.instagram.com/mila.susilawati.real/,https://www.instagram.com/p/CyhjkzZI1S5/c/17993718365362886
86,,syarifhaasiah,2616395176,"2023-11-01 22:45:48",0,"Berantas LGBT dan desainer2nya pak.. Naudzubillahi Minzalik..",18007109264028667,https://www.instagram.com/syarifhaasiah/,https://www.instagram.com/p/CyhjkzZI1S5/c/18007109264028667
87,,harkanna_,60841681642,"2023-11-01 23:01:12",0,2,17910602702834844,https://www.instagram.com/harkanna_/,https://www.instagram.com/p/CyhjkzZI1S5/c/17910602702834844
88,,zakipandugibran,57857144742,"2023-11-01 23:30:03",0,"BAGI KAMI ASAL JGN MAK BANTENG LAGI YG BERKUASA",17986559939248988,https://www.instagram.com/zakipandugibran/,https://www.instagram.com/p/CyhjkzZI1S5/c/17986559939248988
89,,toyib5605,58404425445,"2023-11-02 00:48:43",0,"PRABOWO-GIBRAN... HARGA MATI !!",18015149884788780,https://www.instagram.com/toyib5605/,https://www.instagram.com/p/CyhjkzZI1S5/c/18015149884788780
90,,toyib5605,58404425445,"2023-11-02 00:49:40",0,"100% KO !!",17869166031006134,https://www.instagram.com/toyib5605/,https://www.instagram.com/p/CyhjkzZI1S5/c/17869166031006134
91,,rania_husain99,53353757179,"2023-11-02 01:01:16",0,"Sekitar saya semua rata rata yg sy dengar AMIN semoga pada saat Hari H bener2 itu ga ada dibelokan ke pasangan yg lain suaranya.agak ngeri dengan KPU",18047876185517472,https://www.instagram.com/rania_husain99/,https://www.instagram.com/p/CyhjkzZI1S5/c/18047876185517472
92,,erickthohir2024,58130783039,"2023-11-02 01:12:47",0,"AMIN ya Rabbal alAMIN",18394972531036617,https://www.instagram.com/erickthohir2024/,https://www.instagram.com/p/CyhjkzZI1S5/c/18394972531036617
93,,abu_zeaada,12812073489,"2023-11-02 01:34:06",0,"@info_jawa_barat ini akun siapa pegang sih???",18002023468994503,https://www.instagram.com/abu_zeaada/,https://www.instagram.com/p/CyhjkzZI1S5/c/18002023468994503
94,,dienhardian,5522005957,"2023-11-02 02:05:47",0,"Yg hrs diantisipasi kecurangan !!!",17851761390050753,https://www.instagram.com/dienhardian/,https://www.instagram.com/p/CyhjkzZI1S5/c/17851761390050753
95,,ahmadjamal1402,2293645807,"2023-11-02 02:47:01",0,"@megiculaa sama aja di bawah naungan b*anteng",17849943981079490,https://www.instagram.com/ahmadjamal1402/,https://www.instagram.com/p/CyhjkzZI1S5/c/17849943981079490
96,,hasnan_dan_momo,1038738390,"2023-11-02 03:42:40",0,,17869084280964239,https://www.instagram.com/hasnan_dan_momo/,https://www.instagram.com/p/CyhjkzZI1S5/c/17869084280964239
97,,danielsinaga303,53246149797,"2023-11-02 03:46:10",0,"@surip_prayugo No.1 dong Anies-Cak Imin 💪",17940052241741784,https://www.instagram.com/danielsinaga303/,https://www.instagram.com/p/CyhjkzZI1S5/c/17940052241741784
98,,saanndiisan,6836945991,"2023-11-02 04:02:55",0,"PIKIRIN ANAK MUDA PENGANGGURAN DIMANA MANA NIH",18006318620030328,https://www.instagram.com/saanndiisan/,https://www.instagram.com/p/CyhjkzZI1S5/c/18006318620030328
99,,muhamad.jarkasih,4026047409,"2023-11-02 04:55:48",0,"Harapan saya lebih banyak lapangan pekerjaan atau lowongan kerja pak untuk mengurangi pengangguran dan kemiskinan di Indonesia @aniesbaswedan",18400271155023286,https://www.instagram.com/muhamad.jarkasih/,https://www.instagram.com/p/CyhjkzZI1S5/c/18400271155023286
100,,harynugrahaaa_,6331114953,"2023-11-02 04:57:16",0,"All in Prabowo-Gibran",18022816678835542,https://www.instagram.com/harynugrahaaa_/,https://www.instagram.com/p/CyhjkzZI1S5/c/18022816678835542
